seller_hash,shipmentid,voided,shipdate
8699639424897153447,281947077,False,2018-04-02
-971513923887404724,303104145,False,2018-07-05
-971513923887404724,201766553,False,2017-04-24
-971513923887404724,265812266,False,2018-01-23
-971513923887404724,194942382,False,2017-03-24
-971513923887404724,196044522,False,2017-03-29
-971513923887404724,196046657,False,2017-03-29
8699639424897153447,211186796,False,2017-06-05
8699639424897153447,297236287,False,2018-06-07
7893079326869887818,137590507,False,2018-08-14
-971513923887404724,255846028,False,2017-12-13
8699639424897153447,238176023,False,2017-10-10
8699639424897153447,240563496,False,2017-10-19
-971513923887404724,246420798,False,2017-11-14
8699639424897153447,252187088,False,2017-12-04
1031684150227433387,163266451,False,2017-01-06
8699639424897153447,296776072,False,2018-06-05
8699639424897153447,187689845,False,2017-02-21
-971513923887404724,192912171,False,2017-03-15
-971513923887404724,208591022,False,2017-05-23
-971513923887404724,177920657,False,2017-01-06
8699639424897153447,261674427,False,2018-01-04
-971513923887404724,255374449,False,2017-12-12
-971513923887404724,225681223,False,2017-08-10
8699639424897153447,231863730,False,2017-09-08
-971513923887404724,295249053,False,2018-05-30
8699639424897153447,307538719,False,2018-07-25
8699639424897153447,269306800,False,2018-02-07
8699639424897153447,284188081,False,2018-04-11
-971513923887404724,255677193,False,2017-12-12
-971513923887404724,291741032,False,2018-05-14
-971513923887404724,250814421,False,2017-11-29
8699639424897153447,200131077,False,2017-04-17
1031684150227433387,264359686,False,2018-08-20
8699639424897153447,302720050,False,2018-07-02
1031684150227433387,234780912,False,2018-02-20
1031684150227433387,234781352,False,2018-02-20
-971513923887404724,302840709,False,2018-07-03
7893079326869887818,134109674,False,2018-07-30
1031684150227433387,237510289,False,2018-03-06
-971513923887404724,191473580,False,2017-03-08
-971513923887404724,217945413,False,2017-07-06
-971513923887404724,181315420,False,2017-01-23
-971513923887404724,265812249,False,2018-01-23
7893079326869887818,137958605,False,2018-08-15
8699639424897153447,202361598,False,2017-04-26
-971513923887404724,212993710,False,2017-06-13
8699639424897153447,270241012,False,2018-02-12
8699639424897153447,280846718,False,2018-03-27
-971513923887404724,192744705,False,2017-03-14
8699639424897153447,261640219,False,2018-01-04
8699639424897153447,243346804,False,2017-11-01
1031684150227433387,166011542,False,2017-01-21
8699639424897153447,295863010,False,2018-06-01
8699639424897153447,269573508,False,2018-02-08
-971513923887404724,211381990,False,2017-06-06
8699639424897153447,263901231,False,2018-01-16
8699639424897153447,302611762,False,2018-07-02
-971513923887404724,241504418,False,2017-10-24
1031684150227433387,165986179,False,2017-01-20
8699639424897153447,272371882,False,2018-02-20
1031684150227433387,190096390,False,2017-06-07
8699639424897153447,269330201,False,2018-02-07
-971513923887404724,209156559,False,2017-05-26
8699639424897153447,209847882,False,2017-05-30
-971513923887404724,253296947,False,2017-12-06
-971513923887404724,178660525,False,2017-01-10
-971513923887404724,265812173,False,2018-01-23
1031684150227433387,233477848,False,2018-02-10
-971513923887404724,214982257,False,2017-06-21
-971513923887404724,240489539,False,2017-10-19
7893079326869887818,135218816,False,2018-08-03
-971513923887404724,232644741,False,2017-09-13
8699639424897153447,217197958,False,2017-07-03
1031684150227433387,214470254,False,2017-11-02
-971513923887404724,252888360,False,2017-12-05
8699639424897153447,234566417,False,2017-09-21
8699639424897153447,275245125,False,2018-03-05
-971513923887404724,244773967,False,2017-11-07
1031684150227433387,166771476,False,2017-01-26
-971513923887404724,202873410,False,2017-04-28
1031684150227433387,198669256,False,2017-07-28
7893079326869887818,135244094,False,2018-08-03
-971513923887404724,242282551,False,2017-10-27
-971513923887404724,190452937,False,2017-03-06
8699639424897153447,283672256,False,2018-04-09
1031684150227433387,260771316,False,2018-07-26
8699639424897153447,205757730,False,2017-05-10
-971513923887404724,244674574,False,2017-11-07
-971513923887404724,242612012,False,2017-10-30
-971513923887404724,261610542,False,2018-01-04
8699639424897153447,299562477,False,2018-06-18
-971513923887404724,228101888,False,2017-08-22
-971513923887404724,182403199,False,2017-01-27
-971513923887404724,271886982,False,2018-02-20
8699639424897153447,267742370,False,2018-01-31
-971513923887404724,227168883,False,2017-08-17
8699639424897153447,192599684,False,2017-03-14
-971513923887404724,182463213,False,2017-01-27
7893079326869887818,130939152,False,2018-07-16
-971513923887404724,269592178,False,2018-02-08
7893079326869887818,136976618,False,2018-08-10
1031684150227433387,237900550,False,2018-03-07
-971513923887404724,231245932,False,2017-09-06
-971513923887404724,253434647,False,2017-12-06
8699639424897153447,225407592,False,2017-08-09
8699639424897153447,235043403,False,2017-09-25
1031684150227433387,208751708,False,2017-09-28
-971513923887404724,309323574,False,2018-08-02
-971513923887404724,281187830,False,2018-03-29
8699639424897153447,306379729,False,2018-07-19
-971513923887404724,264996834,False,2018-01-19
8699639424897153447,280028929,False,2018-03-23
-971513923887404724,235858213,False,2017-09-28
-971513923887404724,179401135,False,2017-01-13
-971513923887404724,260664663,False,2018-01-02
-971513923887404724,236968274,False,2017-10-03
8699639424897153447,266218872,False,2018-01-24
-971513923887404724,218715597,False,2017-07-10
8699639424897153447,222687793,False,2017-07-27
8699639424897153447,309550265,False,2018-08-03
8699639424897153447,266498248,False,2018-01-25
8699639424897153447,291898770,False,2018-05-15
-971513923887404724,279784016,False,2018-03-22
8699639424897153447,291195560,False,2018-05-11
1031684150227433387,258017984,False,2018-07-10
8699639424897153447,222214506,False,2017-07-25
-971513923887404724,269592158,False,2018-02-08
8699639424897153447,268248699,False,2018-02-02
1031684150227433387,198792457,False,2017-07-28
-971513923887404724,254058159,False,2017-12-08
8699639424897153447,192902202,False,2017-03-15
-971513923887404724,272102722,False,2018-02-20
-971513923887404724,252593031,False,2017-12-04
8699639424897153447,284681307,False,2018-04-13
-971513923887404724,243739695,False,2017-11-03
8699639424897153447,305922599,False,2018-07-17
8699639424897153447,295440459,False,2018-05-31
1031684150227433387,181589505,False,2017-04-18
-971513923887404724,255374456,False,2017-12-12
-971513923887404724,179168363,False,2017-01-12
-971513923887404724,202151534,False,2017-04-25
-971513923887404724,246307024,False,2017-11-14
-971513923887404724,212125886,False,2017-06-08
7893079326869887818,136025619,False,2018-08-07
8699639424897153447,188974527,False,2017-02-27
8699639424897153447,311393626,False,2018-08-13
-971513923887404724,218492759,False,2017-07-10
8699639424897153447,312040971,False,2018-08-15
-971513923887404724,182186293,False,2017-01-26
8699639424897153447,246938533,False,2017-11-16
8699639424897153447,302864545,False,2018-07-03
8699639424897153447,263978707,False,2018-01-16
-971513923887404724,182774739,False,2017-01-30
1031684150227433387,172806527,False,2017-03-01
-971513923887404724,182335163,False,2017-01-26
-971513923887404724,197662138,False,2017-04-05
-971513923887404724,284415974,False,2018-04-12
-971513923887404724,240978623,False,2017-10-23
8699639424897153447,267026057,False,2018-01-29
1031684150227433387,208754314,False,2017-09-28
8699639424897153447,213805126,False,2017-06-16
-971513923887404724,270600223,False,2018-02-13
8699639424897153447,220860789,False,2017-07-19
8699639424897153447,292258437,False,2018-05-16
-971513923887404724,280670255,False,2018-03-27
1031684150227433387,233036766,False,2018-02-07
1031684150227433387,220014488,False,2017-11-30
-971513923887404724,194173112,False,2017-03-21
8699639424897153447,191595636,False,2017-03-09
-971513923887404724,180728182,False,2017-01-19
-971513923887404724,233471046,False,2017-09-18
1031684150227433387,246477400,False,2018-04-28
1031684150227433387,264360336,False,2018-08-20
8699639424897153447,296779034,False,2018-06-05
-971513923887404724,178660509,False,2017-01-10
-971513923887404724,221592465,False,2017-07-24
8699639424897153447,215142897,False,2017-06-22
-971513923887404724,260664616,False,2018-01-02
-971513923887404724,275011566,False,2018-03-05
-971513923887404724,262812822,False,2018-01-09
-971513923887404724,245292498,False,2017-11-09
8699639424897153447,293537865,False,2018-05-22
1031684150227433387,236887930,False,2018-03-01
8699639424897153447,271589881,False,2018-02-16
8699639424897153447,297166375,False,2018-06-07
8699639424897153447,296604850,False,2018-06-05
-971513923887404724,299039808,False,2018-06-15
8699639424897153447,278781128,False,2018-03-19
1031684150227433387,163752844,False,2017-01-10
8699639424897153447,283914907,False,2018-04-10
8699639424897153447,284679115,False,2018-04-13
-971513923887404724,247129161,False,2017-11-17
7893079326869887818,138555081,False,2018-08-17
8699639424897153447,279105268,False,2018-03-20
7893079326869887818,130019122,False,2018-07-12
7893079326869887818,129825246,False,2018-07-11
8699639424897153447,225749725,False,2017-08-10
-971513923887404724,177496434,False,2017-01-04
8699639424897153447,267425633,False,2018-01-30
-971513923887404724,222403027,False,2017-07-26
-971513923887404724,232418451,False,2017-09-12
8699639424897153447,301782028,False,2018-06-27
8699639424897153447,216099354,False,2017-06-27
1031684150227433387,254417103,False,2018-06-18
8699639424897153447,261365674,True,2018-01-03
1031684150227433387,213254783,False,2017-10-25
-971513923887404724,179168350,False,2017-01-12
8699639424897153447,265472024,False,2018-01-22
-971513923887404724,237135332,False,2017-10-04
-971513923887404724,240348172,False,2017-10-18
8699639424897153447,297166797,False,2018-06-07
8699639424897153447,228533594,False,2017-08-23
-971513923887404724,208461813,False,2017-05-23
-971513923887404724,225797960,False,2017-08-10
8699639424897153447,308907198,False,2018-07-31
-971513923887404724,293988126,False,2018-05-24
8699639424897153447,290920016,False,2018-05-10
-971513923887404724,244677916,False,2017-11-07
1031684150227433387,213726575,False,2017-10-28
-971513923887404724,266914890,False,2018-01-29
8699639424897153447,242153142,False,2017-10-26
1031684150227433387,225727764,False,2017-12-21
8699639424897153447,271562754,False,2018-02-16
7893079326869887818,137088473,False,2018-08-13
1031684150227433387,239259534,False,2018-03-15
1767890146123459638,144735035,False,2018-08-20
1767890146123459638,113079824,False,2017-12-08
-971513923887404724,180934882,False,2017-01-20
8699639424897153447,267401536,False,2018-01-30
8699639424897153447,301861394,False,2018-06-28
-971513923887404724,279918311,False,2018-03-23
-971513923887404724,268110075,False,2018-02-02
8699639424897153447,289292265,False,2018-05-03
8699639424897153447,254178766,False,2017-12-08
-971513923887404724,278507408,False,2018-03-19
8699639424897153447,218024424,False,2017-07-06
-971513923887404724,216487113,False,2017-06-28
1031684150227433387,251164840,False,2018-05-26
-971513923887404724,236381212,False,2017-10-02
-971513923887404724,241075833,False,2017-10-23
1031684150227433387,210750083,False,2017-10-11
8699639424897153447,305909029,False,2018-07-17
8699639424897153447,287063719,False,2018-04-24
-971513923887404724,181890509,False,2017-01-24
7893079326869887818,130099691,False,2018-07-12
1031684150227433387,259192936,False,2018-07-17
-971513923887404724,230887990,False,2017-09-05
-971513923887404724,262949041,False,2018-01-10
8699639424897153447,291020120,False,2018-05-10
-971513923887404724,242350025,False,2017-10-27
8699639424897153447,292347288,False,2018-05-16
-971513923887404724,306163830,False,2018-07-18
-971513923887404724,193159275,False,2017-03-16
8699639424897153447,244369811,False,2017-11-06
-971513923887404724,228361255,False,2017-08-23
8699639424897153447,253210753,False,2017-12-05
8699639424897153447,297437132,False,2018-06-08
7893079326869887818,134380608,False,2018-07-31
8699639424897153447,297032185,False,2018-06-06
-971513923887404724,209612899,False,2017-05-30
-971513923887404724,216716250,False,2017-06-29
-971513923887404724,306163809,False,2018-07-18
-971513923887404724,275287340,False,2018-03-05
8699639424897153447,222191867,False,2017-07-25
8699639424897153447,288472897,False,2018-04-30
8699639424897153447,249313799,False,2017-11-27
-971513923887404724,197313734,False,2017-04-04
-971513923887404724,246093158,False,2017-11-13
-971513923887404724,204520071,False,2017-05-05
1031684150227433387,163058664,False,2017-01-05
1031684150227433387,225296316,False,2017-12-19
7893079326869887818,138174787,False,2018-08-15
-971513923887404724,192250886,False,2017-03-13
-971513923887404724,177308981,False,2017-01-04
-971513923887404724,220080810,False,2017-07-17
8699639424897153447,287243205,False,2018-04-24
-971513923887404724,195558909,False,2017-03-27
8699639424897153447,265992347,False,2018-01-23
-971513923887404724,215562343,False,2017-06-26
-971513923887404724,261805491,False,2018-01-05
-971513923887404724,304862420,False,2018-07-12
1031684150227433387,217218091,False,2017-11-18
-971513923887404724,276815769,False,2018-03-12
-971513923887404724,277265365,False,2018-03-13
8699639424897153447,233522433,False,2017-09-18
8699639424897153447,270756974,False,2018-02-13
1031684150227433387,182181298,False,2017-04-21
1031684150227433387,231257073,False,2018-01-26
8699639424897153447,265959797,False,2018-01-23
8699639424897153447,237665458,True,2017-10-06
8699639424897153447,263048836,False,2018-01-10
-971513923887404724,189708638,False,2017-03-01
-971513923887404724,280146418,False,2018-03-26
-971513923887404724,280670087,False,2018-03-27
-971513923887404724,258088793,False,2017-12-19
8699639424897153447,256534717,False,2017-12-14
7893079326869887818,130271061,False,2018-07-13
-971513923887404724,203592376,False,2017-05-01
8699639424897153447,226725567,False,2017-08-15
-971513923887404724,266078910,False,2018-01-24
-971513923887404724,191216089,True,2017-03-07
8699639424897153447,295241356,False,2018-05-30
1031684150227433387,264359644,False,2018-08-20
8699639424897153447,265921206,False,2018-01-23
8699639424897153447,294136918,False,2018-05-24
8699639424897153447,304036517,False,2018-07-09
-971513923887404724,204051320,False,2017-05-03
-971513923887404724,249312259,False,2017-11-27
-971513923887404724,186379519,False,2017-02-14
8699639424897153447,212068743,False,2017-06-08
-971513923887404724,226403218,False,2017-08-14
-971513923887404724,191684953,False,2017-03-09
-971513923887404724,194942401,False,2017-03-24
8699639424897153447,297036936,False,2018-06-06
-971513923887404724,229928267,False,2017-08-30
8699639424897153447,297502850,False,2018-06-08
8699639424897153447,218262104,False,2017-07-07
8699639424897153447,218685689,False,2017-07-10
-971513923887404724,210583285,False,2017-06-02
-971513923887404724,229928204,False,2017-08-30
-971513923887404724,250258848,False,2017-11-28
-971513923887404724,193153012,False,2017-03-16
-971513923887404724,205224093,False,2017-05-08
7893079326869887818,135219746,False,2018-08-03
-971513923887404724,226408374,False,2017-08-14
-971513923887404724,305563949,False,2018-07-16
8699639424897153447,266015770,False,2018-01-23
8699639424897153447,251511109,False,2017-11-30
1031684150227433387,243702223,False,2018-04-11
1031684150227433387,171627423,False,2017-02-22
1031684150227433387,163641330,False,2017-01-09
8699639424897153447,285268908,False,2018-04-16
8699639424897153447,301995922,False,2018-06-28
8699639424897153447,301158055,False,2018-06-25
8699639424897153447,268851090,False,2018-02-05
8699639424897153447,282992450,False,2018-04-05
-971513923887404724,183911685,False,2017-02-03
8699639424897153447,265706344,False,2018-01-22
1031684150227433387,264354018,True,2018-08-20
-971513923887404724,293720652,False,2018-05-23
8699639424897153447,300602165,False,2018-06-22
8699639424897153447,297506339,False,2018-06-08
-971513923887404724,180172569,False,2017-01-17
-971513923887404724,269146361,False,2018-02-06
1031684150227433387,224837685,False,2017-12-18
-971513923887404724,246709026,False,2017-11-15
-971513923887404724,186450623,False,2017-02-15
1031684150227433387,203792422,False,2017-08-29
8699639424897153447,298472101,False,2018-06-13
8699639424897153447,196305296,False,2017-03-30
8699639424897153447,243474155,False,2017-11-02
8699639424897153447,303006141,False,2018-07-03
-971513923887404724,232898459,False,2017-09-14
8699639424897153447,297292792,False,2018-06-07
8699639424897153447,227284641,False,2017-08-17
1031684150227433387,247367047,False,2018-05-03
1031684150227433387,253208781,False,2018-06-08
8699639424897153447,291492694,False,2018-05-14
1031684150227433387,198663036,False,2017-07-28
-971513923887404724,246709025,False,2017-11-15
8699639424897153447,298226055,False,2018-06-12
-971513923887404724,279849186,False,2018-03-23
-971513923887404724,291533282,False,2018-05-14
8699639424897153447,229929946,False,2017-08-30
-971513923887404724,232644739,False,2017-09-13
8699639424897153447,249037092,False,2017-11-25
-971513923887404724,179897034,False,2017-01-17
-971513923887404724,266846144,False,2018-01-29
8699639424897153447,228499386,False,2017-08-23
8699639424897153447,311823266,True,2018-08-14
8699639424897153447,281270468,False,2018-03-29
-971513923887404724,299369056,False,2018-06-18
-971513923887404724,296343944,False,2018-06-04
-971513923887404724,290414810,False,2018-05-08
-971513923887404724,214170202,False,2017-06-19
-971513923887404724,281187980,False,2018-03-29
8699639424897153447,311586911,False,2018-08-13
-971513923887404724,221762452,False,2017-07-24
8699639424897153447,266398380,False,2018-01-25
8699639424897153447,210443219,False,2017-06-01
8699639424897153447,293456705,False,2018-05-22
-971513923887404724,297814038,False,2018-06-11
8699639424897153447,251129302,False,2017-11-29
-971513923887404724,279295262,False,2018-03-21
-971513923887404724,196413968,False,2017-03-30
1031684150227433387,239935442,False,2018-03-19
8699639424897153447,306634054,False,2018-07-20
8699639424897153447,289099117,False,2018-05-02
-971513923887404724,256682042,False,2017-12-15
8699639424897153447,220369442,False,2017-07-17
-971513923887404724,242767254,False,2017-10-30
8699639424897153447,209707442,False,2017-05-30
-971513923887404724,191217278,False,2017-03-07
7893079326869887818,136694281,False,2018-08-09
7893079326869887818,131137749,False,2018-07-17
8699639424897153447,271573648,False,2018-02-16
-971513923887404724,182774759,False,2017-01-30
8699639424897153447,288351883,False,2018-04-30
8699639424897153447,292689115,False,2018-05-18
8699639424897153447,261615076,False,2018-01-04
8699639424897153447,270800866,False,2018-02-13
7893079326869887818,138203171,False,2018-08-16
1031684150227433387,255875228,False,2018-06-25
-971513923887404724,255374457,False,2017-12-12
7893079326869887818,130270599,False,2018-07-13
8699639424897153447,271094166,False,2018-02-14
1031684150227433387,254436301,False,2018-06-18
-971513923887404724,274677098,False,2018-03-02
-971513923887404724,224605271,False,2017-08-07
8699639424897153447,275979848,False,2018-03-07
8699639424897153447,297384123,False,2018-06-08
8699639424897153447,301428138,False,2018-06-26
8699639424897153447,198616948,False,2017-04-10
8699639424897153447,269628405,False,2018-02-08
-971513923887404724,209449026,False,2017-05-29
-971513923887404724,215196693,False,2017-06-22
1031684150227433387,264359675,False,2018-08-20
7893079326869887818,135218347,False,2018-08-03
8699639424897153447,185803771,False,2017-02-13
1031684150227433387,237511541,False,2018-03-06
-971513923887404724,304565244,False,2018-07-11
-971513923887404724,240795480,False,2017-10-20
-971513923887404724,191723666,False,2017-03-09
-971513923887404724,310584835,False,2018-08-08
8699639424897153447,270081106,False,2018-02-12
-971513923887404724,255254557,False,2017-12-11
8699639424897153447,295764017,False,2018-06-01
8699639424897153447,228779122,False,2017-08-24
8699639424897153447,289276971,False,2018-05-03
-971513923887404724,228658973,False,2017-08-24
-971513923887404724,218492758,False,2017-07-10
7893079326869887818,131883588,False,2018-07-19
7893079326869887818,138846221,False,2018-08-20
8699639424897153447,235045885,False,2017-09-25
-971513923887404724,301848515,False,2018-06-28
1031684150227433387,251164867,False,2018-05-26
-971513923887404724,279295278,False,2018-03-21
1031684150227433387,198864068,False,2017-07-29
8699639424897153447,256943308,False,2017-12-15
-971513923887404724,258903238,False,2017-12-21
8699639424897153447,255586406,False,2017-12-12
1031684150227433387,259630277,False,2018-07-19
8699639424897153447,268023408,False,2018-02-01
-971513923887404724,309323572,False,2018-08-02
1031684150227433387,244244517,False,2018-04-16
7893079326869887818,135370994,False,2018-08-06
-971513923887404724,181749761,False,2017-01-24
1031684150227433387,252994039,False,2018-06-07
-971513923887404724,187648759,False,2017-02-21
8699639424897153447,234559311,False,2017-09-21
8699639424897153447,311804473,True,2018-08-14
-971513923887404724,207654695,False,2017-05-19
-971513923887404724,225681226,False,2017-08-10
8699639424897153447,263498072,False,2018-01-12
1031684150227433387,220305425,False,2017-12-01
7893079326869887818,132497797,False,2018-07-23
8699639424897153447,218238728,False,2017-07-07
8699639424897153447,236474888,False,2017-10-02
-971513923887404724,261155457,False,2018-01-02
-971513923887404724,245695660,False,2017-11-13
-971513923887404724,272102749,False,2018-02-20
-971513923887404724,213269746,False,2017-06-14
8699639424897153447,270331489,False,2018-02-12
-971513923887404724,196186989,False,2017-03-29
8699639424897153447,271518179,False,2018-02-16
8699639424897153447,276006174,False,2018-03-07
-971513923887404724,196877541,False,2017-04-03
8699639424897153447,272621913,False,2018-02-21
8699639424897153447,304586128,False,2018-07-11
8699639424897153447,270083642,False,2018-02-12
1031684150227433387,170343628,False,2017-02-15
1031684150227433387,243703668,False,2018-04-11
-971513923887404724,280146389,False,2018-03-26
8699639424897153447,237982928,False,2017-10-10
-971513923887404724,188861542,False,2017-02-27
-971513923887404724,290700363,False,2018-05-09
8699639424897153447,242212894,False,2017-10-26
8699639424897153447,248191539,False,2017-11-21
7893079326869887818,134110061,False,2018-07-30
1031684150227433387,232604858,False,2018-02-05
1031684150227433387,251168748,False,2018-05-29
-971513923887404724,257890592,False,2017-12-18
7893079326869887818,136089270,False,2018-08-07
-971513923887404724,222403054,False,2017-07-26
8699639424897153447,271996548,False,2018-02-20
7893079326869887818,125917841,False,2018-06-25
1031684150227433387,166059448,False,2017-01-21
8699639424897153447,255551206,False,2017-12-12
8699639424897153447,274024753,False,2018-02-27
8699639424897153447,195401453,False,2017-03-27
-971513923887404724,240251831,False,2017-10-18
-971513923887404724,223140084,False,2017-07-31
8699639424897153447,260263918,False,2017-12-28
1031684150227433387,188224348,False,2017-05-26
-971513923887404724,218941280,False,2017-07-11
8699639424897153447,312364210,False,2018-08-16
1031684150227433387,236219008,False,2018-02-26
8699639424897153447,281234819,False,2018-03-29
8699639424897153447,281368022,False,2018-03-29
1031684150227433387,230712228,False,2018-01-23
-971513923887404724,308819782,False,2018-07-31
1031684150227433387,226665752,False,2017-12-28
-971513923887404724,233734515,False,2017-09-18
8699639424897153447,280672258,False,2018-03-27
8699639424897153447,305929205,False,2018-07-17
1031684150227433387,177587584,False,2017-03-27
8699639424897153447,198615984,False,2017-04-10
-971513923887404724,227669537,False,2017-08-21
8699639424897153447,205617328,False,2017-05-10
8699639424897153447,264303852,False,2018-01-16
8699639424897153447,290984338,False,2018-05-10
-971513923887404724,180446832,False,2017-01-18
-971513923887404724,194173079,False,2017-03-21
8699639424897153447,301761542,False,2018-06-27
-971513923887404724,209448806,False,2017-05-29
-971513923887404724,297455665,False,2018-06-08
8699639424897153447,282326081,False,2018-04-03
-971513923887404724,222016477,False,2017-07-25
7893079326869887818,133703768,False,2018-07-27
-971513923887404724,177307562,False,2017-01-04
1031684150227433387,255340929,False,2018-06-21
-971513923887404724,208032404,False,2017-05-22
8699639424897153447,233738293,False,2017-09-18
8699639424897153447,211034023,False,2017-06-05
-971513923887404724,239840654,False,2017-10-16
8699639424897153447,257902482,False,2017-12-18
-971513923887404724,187648676,False,2017-02-21
8699639424897153447,216858897,False,2017-06-30
-971513923887404724,268429923,False,2018-02-05
8699639424897153447,282594800,False,2018-04-04
-971513923887404724,192744681,False,2017-03-14
8699639424897153447,278691901,False,2018-03-19
8699639424897153447,239064095,False,2017-10-12
1031684150227433387,248312672,False,2018-05-09
8699639424897153447,305134266,False,2018-07-13
1031684150227433387,260912854,False,2018-07-27
-971513923887404724,309323532,False,2018-08-02
7893079326869887818,131723654,False,2018-07-19
8699639424897153447,302743854,False,2018-07-02
-971513923887404724,290705890,False,2018-05-09
8699639424897153447,279019281,False,2018-03-20
-971513923887404724,227168887,False,2017-08-17
-971513923887404724,296343619,False,2018-06-04
1031684150227433387,198602813,False,2017-07-27
-971513923887404724,186715171,False,2017-02-16
8699639424897153447,227999594,False,2017-08-21
-971513923887404724,241504378,False,2017-10-24
8699639424897153447,298486494,False,2018-06-13
8699639424897153447,297908869,False,2018-06-11
8699639424897153447,215140504,False,2017-06-22
8699639424897153447,226957284,False,2017-08-16
-971513923887404724,224160268,False,2017-08-03
8699639424897153447,267000023,False,2018-01-29
-971513923887404724,277265411,False,2018-03-13
-971513923887404724,191473562,False,2017-03-08
1031684150227433387,254417241,False,2018-06-18
-971513923887404724,256682044,False,2017-12-15
8699639424897153447,223678256,False,2017-08-01
8699639424897153447,310376156,False,2018-08-07
8699639424897153447,308660041,False,2018-07-30
-971513923887404724,269477886,False,2018-02-08
-971513923887404724,284205529,False,2018-04-11
8699639424897153447,288919168,False,2018-05-02
-971513923887404724,217497457,False,2017-07-05
8699639424897153447,210416976,False,2017-06-01
8699639424897153447,285136369,False,2018-04-16
-971513923887404724,240716204,False,2017-10-20
8699639424897153447,255988775,False,2017-12-13
7893079326869887818,120746595,False,2018-06-04
8699639424897153447,283634256,False,2018-04-09
-971513923887404724,228784733,False,2017-08-24
-971513923887404724,235674002,False,2017-09-27
-971513923887404724,207652907,False,2017-05-19
-971513923887404724,290985046,False,2018-05-10
-971513923887404724,286256718,False,2018-04-20
8699639424897153447,219716865,False,2017-07-13
8699639424897153447,308570579,False,2018-07-30
-971513923887404724,235879473,False,2017-09-28
-971513923887404724,209206267,False,2017-05-26
-971513923887404724,197854654,False,2017-04-05
-971513923887404724,180934868,False,2017-01-20
1031684150227433387,246054097,False,2018-04-25
-971513923887404724,225463730,False,2017-08-09
8699639424897153447,181026686,False,2017-01-20
-971513923887404724,264156485,False,2018-01-16
8699639424897153447,297291119,False,2018-06-07
1031684150227433387,182866121,False,2017-04-26
8699639424897153447,234579321,False,2017-09-21
8699639424897153447,307858646,True,2018-07-26
-971513923887404724,283905455,False,2018-04-10
-971513923887404724,241890893,False,2017-10-25
-971513923887404724,271002438,False,2018-02-14
-971513923887404724,300090914,False,2018-06-20
1031684150227433387,188411490,False,2017-05-30
8699639424897153447,266014576,False,2018-01-23
-971513923887404724,236858188,False,2017-10-03
8699639424897153447,292461209,False,2018-05-17
1031684150227433387,164716742,False,2017-01-14
8699639424897153447,267910184,False,2018-02-01
-971513923887404724,251247478,False,2017-11-30
1031684150227433387,255793621,False,2018-06-25
8699639424897153447,297505092,False,2018-06-08
7893079326869887818,133361864,False,2018-07-26
-971513923887404724,295296474,False,2018-05-30
8699639424897153447,254300776,False,2017-12-08
-971513923887404724,285801491,False,2018-04-18
7893079326869887818,125983821,False,2018-06-25
7893079326869887818,134082514,False,2018-07-30
-971513923887404724,259406880,False,2017-12-26
8699639424897153447,245393924,False,2017-11-10
-971513923887404724,177576225,False,2017-01-05
7893079326869887818,134076105,False,2018-07-30
1031684150227433387,165291877,False,2017-01-17
-971513923887404724,231985372,False,2017-09-11
8699639424897153447,310507674,True,2018-08-08
8699639424897153447,181052089,False,2017-01-20
-971513923887404724,242040589,False,2017-10-26
8699639424897153447,271264142,False,2018-02-15
8699639424897153447,237002460,False,2017-10-03
8699639424897153447,294265998,False,2018-05-25
8699639424897153447,268862470,False,2018-02-05
-971513923887404724,190991618,False,2017-03-07
8699639424897153447,219690704,False,2017-07-13
-971513923887404724,279326773,False,2018-03-21
8699639424897153447,287884347,False,2018-04-27
1031684150227433387,235431210,False,2018-02-21
1031684150227433387,231110320,False,2018-01-25
8699639424897153447,244439564,False,2017-11-06
1031684150227433387,225568739,False,2017-12-21
-971513923887404724,192482845,False,2017-03-13
-971513923887404724,233991103,False,2017-09-19
1031684150227433387,188411491,False,2017-05-30
-971513923887404724,215279573,False,2017-06-23
-971513923887404724,223197886,False,2017-07-31
7893079326869887818,134088686,False,2018-07-30
-971513923887404724,309034493,False,2018-08-01
-971513923887404724,179013755,False,2017-01-11
8699639424897153447,289203059,False,2018-05-03
8699639424897153447,255686901,False,2017-12-12
-971513923887404724,262949056,False,2018-01-10
-971513923887404724,201772293,False,2017-04-24
1031684150227433387,178721628,False,2017-04-03
8699639424897153447,252188939,False,2017-12-04
-971513923887404724,230082799,False,2017-08-31
1031684150227433387,246043338,False,2018-04-25
-971513923887404724,233811689,False,2017-09-18
-971513923887404724,207452548,False,2017-05-18
8699639424897153447,212072866,False,2017-06-08
-971513923887404724,194627442,False,2017-03-22
-971513923887404724,218494328,False,2017-07-10
-971513923887404724,202936011,False,2017-04-28
8699639424897153447,289897238,False,2018-05-07
8699639424897153447,285514855,False,2018-04-17
8699639424897153447,215363143,False,2017-06-23
1031684150227433387,264359634,False,2018-08-20
8699639424897153447,296441222,False,2018-06-04
8699639424897153447,246432675,False,2017-11-14
-971513923887404724,209449025,False,2017-05-29
8699639424897153447,288679544,True,2018-05-01
1031684150227433387,163153702,False,2017-01-06
8699639424897153447,253195736,False,2017-12-05
-971513923887404724,180358340,False,2017-01-17
8699639424897153447,189990696,False,2017-03-02
8699639424897153447,232274869,True,2017-09-11
